date,fixture_id,match,league,kickoff,market_key,market,scope,probability_pct,reliability_pct,context_sample_n,context_hits,context_raw_hit_rate_pct,validation_band,validation_sample_n,validation_predicted_pct,validation_actual_pct,validation_gap_pp,all_results_sample_n,all_results_hits,all_results_actual_pct,platform_shown,exact_odd,bookmaker,quote_status,quote_field,quote_line_candidates,recommended_80,omission_reason
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under7_5,Lyon — Faltas cometidas — Menos de 7.5,team,19.4812,94.3925,202,17,8.4158,high,0,,,,32027,3755,11.7245,false,,,line_not_offered,awayFouls,Under_7_5|Under_8,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_over8_5,Lyon — Faltas cometidas — Más de 8.5,team,71.0507,94.3925,202,173,85.6436,high,146,89.2607,85.6164,3.6443,32027,26207,81.8278,false,,,line_not_offered,awayFouls,Over_8_5|Over_8,false,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under8_5,Lyon — Faltas cometidas — Menos de 8.5,team,28.9493,94.3925,202,29,14.3564,high,0,,,,32027,5820,18.1722,false,,,line_not_offered,awayFouls,Under_8_5|Under_9,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_over9_5,Lyon — Faltas cometidas — Más de 9.5,team,68.887,94.3925,202,164,81.1881,high,88,87.6579,79.5455,8.1124,32027,23730,74.0937,false,,,line_not_offered,awayFouls,Over_9_5|Over_9,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under9_5,Lyon — Faltas cometidas — Menos de 9.5,team,31.113,94.3925,202,38,18.8119,high,0,,,,32027,8297,25.9063,false,,,line_not_offered,awayFouls,Under_9_5|Under_10,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_over10_5,Lyon — Faltas cometidas — Más de 10.5,team,64.2244,94.3925,202,143,70.7921,high,49,86.7385,67.3469,19.3916,32027,20803,64.9546,false,,,line_not_offered,awayFouls,Over_10_5|Over_10,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under10_5,Lyon — Faltas cometidas — Menos de 10.5,team,35.7756,94.3925,202,59,29.2079,high,3,81.4771,100,18.5229,32027,11224,35.0454,false,,,line_not_offered,awayFouls,Under_10_5|Under_11,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_over11_5,Lyon — Faltas cometidas — Más de 11.5,team,49.5503,94.3925,202,117,57.9208,high,23,85.2861,52.1739,33.1122,32027,17622,55.0223,false,,,line_not_offered,awayFouls,Over_11_5|Over_11,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under11_5,Lyon — Faltas cometidas — Menos de 11.5,team,50.4497,94.3925,202,85,42.0792,high,10,82.6616,80,2.6616,32027,14405,44.9777,false,,,line_not_offered,awayFouls,Under_11_5|Under_12,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_over12_5,Lyon — Faltas cometidas — Más de 12.5,team,37.6602,94.3925,202,95,47.0297,high,10,83.3391,40,43.3391,32027,14484,45.2243,false,,,line_not_offered,awayFouls,Over_12_5|Over_12,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under12_5,Lyon — Faltas cometidas — Menos de 12.5,team,62.3398,94.3925,202,107,52.9703,high,25,84.7492,72,12.7492,32027,17543,54.7757,false,,,line_not_offered,awayFouls,Under_12_5|Under_13,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_over13_5,Lyon — Faltas cometidas — Más de 13.5,team,34.8908,94.3925,202,83,41.0891,high,2,83.6092,100,16.3908,32027,11457,35.7729,false,,,line_not_offered,awayFouls,Over_13_5|Over_13,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under13_5,Lyon — Faltas cometidas — Menos de 13.5,team,65.1092,94.3925,202,119,58.9109,high,44,85.672,79.5455,6.1265,32027,20570,64.2271,false,,,line_not_offered,awayFouls,Under_13_5|Under_14,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_over14_5,Lyon — Faltas cometidas — Más de 14.5,team,31.7345,94.3925,202,70,34.6535,high,0,,,,32027,8886,27.7453,false,,,line_not_offered,awayFouls,Over_14_5|Over_14,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under14_5,Lyon — Faltas cometidas — Menos de 14.5,team,68.2655,94.3925,202,132,65.3465,high,77,87.2464,87.013,0.2334,32027,23141,72.2547,false,,,line_not_offered,awayFouls,Under_14_5|Under_15,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_over15_5,Lyon — Faltas cometidas — Más de 15.5,team,28.5066,94.3925,202,56,27.7228,high,0,,,,32027,6659,20.7918,false,,,line_not_offered,awayFouls,Over_15_5|Over_15,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under15_5,Lyon — Faltas cometidas — Menos de 15.5,team,71.4934,94.3925,202,146,72.2772,high,115,88.8399,88.6957,0.1442,32027,25368,79.2082,false,,,line_not_offered,awayFouls,Under_15_5|Under_16,false,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_over16_5,Lyon — Faltas cometidas — Más de 16.5,team,24.526,94.3925,202,38,18.8119,high,0,,,,32027,4843,15.1216,false,,,line_not_offered,awayFouls,Over_16_5|Over_16,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under16_5,Lyon — Faltas cometidas — Menos de 16.5,team,75.474,94.3925,202,164,81.1881,high,145,90.2024,88.2759,1.9266,32027,27184,84.8784,false,,,line_not_offered,awayFouls,Under_16_5|Under_17,false,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_over17_5,Lyon — Faltas cometidas — Más de 17.5,team,22.9433,94.3925,202,31,15.3465,high,0,,,,32027,3451,10.7753,false,,,line_not_offered,awayFouls,Over_17_5|Over_17,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under17_5,Lyon — Faltas cometidas — Menos de 17.5,team,77.0567,94.3925,202,171,84.6535,high,144,90.6537,88.8889,1.7648,32027,28576,89.2247,false,,,line_not_offered,awayFouls,Under_17_5|Under_18,false,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_over18_5,Lyon — Faltas cometidas — Más de 18.5,team,21.4982,94.3925,202,25,12.3762,high,0,,,,32027,2369,7.3969,false,,,line_not_offered,awayFouls,Over_18_5|Over_18,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under18_5,Lyon — Faltas cometidas — Menos de 18.5,team,78.5018,94.3925,202,177,87.6238,high,110,92.4225,92.7273,0.3047,32027,29658,92.6031,false,,,line_not_offered,awayFouls,Under_18_5|Under_19,false,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_over19_5,Lyon — Faltas cometidas — Más de 19.5,team,10.728,94.3925,202,16,7.9208,high,0,,,,32027,1608,5.0208,false,,,line_not_offered,awayFouls,Over_19_5|Over_19,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_fouls_under19_5,Lyon — Faltas cometidas — Menos de 19.5,team,89.272,94.3925,202,186,92.0792,high,76,92.8954,89.4737,3.4217,32027,30419,94.9792,false,,,line_not_offered,awayFouls,Under_19_5|Under_20,true,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_over0_5,Total partido — Fueras de juego — Más de 0.5,team,88.5677,94.3925,202,190,94.0594,high,206,94.1246,92.7184,1.4062,32800,30262,92.2622,false,,,line_not_offered,offsides,Over_0_5|Over_0,true,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_under0_5,Total partido — Fueras de juego — Menos de 0.5,team,11.4323,94.3925,202,12,5.9406,high,0,,,,32800,2538,7.7378,false,,,line_not_offered,offsides,Under_0_5|Under_1,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_over1_5,Total partido — Fueras de juego — Más de 1.5,team,74.968,94.3925,202,161,79.703,high,117,87.4769,82.0513,5.4256,32800,25968,79.1707,false,,,line_not_offered,offsides,Over_1_5|Over_1,false,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_under1_5,Total partido — Fueras de juego — Menos de 1.5,team,25.032,94.3925,202,41,20.297,high,0,,,,32800,6832,20.8293,false,,,line_not_offered,offsides,Under_1_5|Under_2,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_over2_5,Total partido — Fueras de juego — Más de 2.5,team,57.3372,94.3925,202,114,56.4356,high,17,85.2054,70.5882,14.6172,32800,19814,60.4085,false,,,line_not_offered,offsides,Over_2_5|Over_2,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_under2_5,Total partido — Fueras de juego — Menos de 2.5,team,42.6628,94.3925,202,88,43.5644,high,1,92.8094,100,7.1906,32800,12986,39.5915,false,,,line_not_offered,offsides,Under_2_5|Under_3,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_over3_5,Total partido — Fueras de juego — Más de 3.5,team,37.9974,94.3925,202,88,43.5644,high,1,80.0541,0,80.0541,32800,13562,41.3476,false,,,line_not_offered,offsides,Over_3_5|Over_3,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_under3_5,Total partido — Fueras de juego — Menos de 3.5,team,62.0026,94.3925,202,114,56.4356,high,28,84.6355,64.2857,20.3498,32800,19238,58.6524,false,,,line_not_offered,offsides,Under_3_5|Under_4,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_over4_5,Total partido — Fueras de juego — Más de 4.5,team,22.2217,94.3925,202,58,28.7129,high,0,,,,32800,8416,25.6585,false,,,line_not_offered,offsides,Over_4_5|Over_4,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_under4_5,Total partido — Fueras de juego — Menos de 4.5,team,77.7783,94.3925,202,144,71.2871,high,94,86.7674,85.1064,1.661,32800,24384,74.3415,false,,,line_not_offered,offsides,Under_4_5|Under_5,false,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_over5_5,Total partido — Fueras de juego — Más de 5.5,team,7.1318,94.3925,202,31,15.3465,high,0,,,,32800,4748,14.4756,false,,,line_not_offered,offsides,Over_5_5|Over_5,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_under5_5,Total partido — Fueras de juego — Menos de 5.5,team,92.8682,94.3925,202,171,84.6535,daily90,90,93.7487,88.8889,4.8598,32800,28052,85.5244,false,,,line_not_offered,offsides,Under_5_5|Under_6,true,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_over6_5,Total partido — Fueras de juego — Más de 6.5,team,3.1714,94.3925,202,14,6.9307,high,0,,,,32800,2531,7.7165,false,,,line_not_offered,offsides,Over_6_5|Over_6,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_offsides_under6_5,Total partido — Fueras de juego — Menos de 6.5,team,96.8286,94.3925,202,188,93.0693,elite95,51,96.521,92.1569,4.3641,32800,30269,92.2835,false,,,line_not_offered,offsides,Under_6_5|Under_7,true,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,home_offsides_over0_5,Fenerbahçe — Fueras de juego — Más de 0.5,team,73.8378,94.3925,202,156,77.2277,high,73,87.9252,91.7808,3.8556,32800,25007,76.2409,false,,,line_not_offered,homeOffsides,Over_0_5|Over_0,false,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,home_offsides_under0_5,Fenerbahçe — Fueras de juego — Menos de 0.5,team,26.1622,94.3925,202,46,22.7723,high,0,,,,32800,7793,23.7591,false,,,line_not_offered,homeOffsides,Under_0_5|Under_1,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,home_offsides_over1_5,Fenerbahçe — Fueras de juego — Más de 1.5,team,55.3202,94.3925,202,104,51.4851,high,3,86.9261,66.6667,20.2595,32800,15727,47.9482,false,,,line_not_offered,homeOffsides,Over_1_5|Over_1,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,home_offsides_under1_5,Fenerbahçe — Fueras de juego — Menos de 1.5,team,44.6798,94.3925,202,98,48.5149,high,16,85.296,75,10.296,32800,17073,52.0518,false,,,line_not_offered,homeOffsides,Under_1_5|Under_2,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,home_offsides_over2_5,Fenerbahçe — Fueras de juego — Más de 2.5,team,31.4661,94.3925,202,60,29.703,high,0,,,,32800,8349,25.4543,false,,,line_not_offered,homeOffsides,Over_2_5|Over_2,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,home_offsides_under2_5,Fenerbahçe — Fueras de juego — Menos de 2.5,team,68.5339,94.3925,202,142,70.297,high,104,87.598,79.8077,7.7903,32800,24451,74.5457,false,,,line_not_offered,homeOffsides,Under_2_5|Under_3,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,home_offsides_over3_5,Fenerbahçe — Fueras de juego — Más de 3.5,team,15.8086,94.3925,202,30,14.8515,high,0,,,,32800,3940,12.0122,false,,,line_not_offered,homeOffsides,Over_3_5|Over_3,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,home_offsides_under3_5,Fenerbahçe — Fueras de juego — Menos de 3.5,team,84.1914,94.3925,202,172,85.1485,high,164,91.5184,86.5854,4.9331,32800,28860,87.9878,false,,,line_not_offered,homeOffsides,Under_3_5|Under_4,true,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_offsides_over0_5,Lyon — Fueras de juego — Más de 0.5,team,62.0478,94.3925,202,143,70.7921,high,84,86.7604,77.381,9.3794,32800,24381,74.3323,false,,,line_not_offered,awayOffsides,Over_0_5|Over_0,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_offsides_under0_5,Lyon — Fueras de juego — Menos de 0.5,team,37.9522,94.3925,202,59,29.2079,high,1,81.4366,100,18.5634,32800,8419,25.6677,false,,,line_not_offered,awayOffsides,Under_0_5|Under_1,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_offsides_over1_5,Lyon — Fueras de juego — Más de 1.5,team,35.952,94.3925,202,89,44.0594,high,1,82.6182,100,17.3818,32800,14473,44.125,false,,,line_not_offered,awayOffsides,Over_1_5|Over_1,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_offsides_under1_5,Lyon — Fueras de juego — Menos de 1.5,team,64.048,94.3925,202,113,55.9406,high,18,83.9627,77.7778,6.1849,32800,18327,55.875,false,,,line_not_offered,awayOffsides,Under_1_5|Under_2,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_offsides_over2_5,Lyon — Fueras de juego — Más de 2.5,team,9.1808,94.3925,202,40,19.802,high,0,,,,32800,7342,22.3841,false,,,line_not_offered,awayOffsides,Over_2_5|Over_2,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_offsides_under2_5,Lyon — Fueras de juego — Menos de 2.5,team,90.8192,94.3925,202,162,80.198,daily90,33,92.0766,96.9697,4.8931,32800,25458,77.6159,false,,,line_not_offered,awayOffsides,Under_2_5|Under_3,true,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_offsides_over3_5,Lyon — Fueras de juego — Más de 3.5,team,4.3076,94.3925,202,19,9.4059,high,0,,,,32800,3305,10.0762,false,,,line_not_offered,awayOffsides,Over_3_5|Over_3,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_offsides_under3_5,Lyon — Fueras de juego — Menos de 3.5,team,95.6924,94.3925,202,183,90.5941,elite95,40,96.5008,97.5,0.9992,32800,29495,89.9238,false,,,line_not_offered,awayOffsides,Under_3_5|Under_4,true,línea exacta no entregada por bet365/bwin
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,btts,Ambos equipos marcan,team,48.8467,95.2941,243,132,54.321,high,10,92.9398,50,42.9398,55392,27773,50.139,false,1.67,Bet365,offered,btts,yes,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,btts_no,Ambos equipos NO marcan,team,51.1533,95.2941,243,111,45.679,high,10,90.2362,80,10.2362,55392,27619,49.861,false,2.1,Bet365,offered,btts,no,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,clean_sheet_home,Portería a cero — Fenerbahçe,team,35.7591,95.2941,243,,,high,3,94.0369,66.6667,27.3702,55392,18375,33.1727,false,3,Bet365,offered,cleanSheetHome,yes,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,clean_sheet_away,Portería a cero — Lyon,team,18.4299,95.2941,243,,,high,2,99.9999,0,99.9999,55392,13580,24.5162,false,4.5,Bet365,offered,cleanSheetAway,yes,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,home_win,Ganador — Fenerbahçe,team,50.1865,95.2941,243,,,high,4,99.9999,50,49.9999,55392,24534,44.2916,false,1.9,Bet365,offered,matchWinner,home,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,draw,Empate,team,12.725,95.2941,243,,,high,1,99.9999,0,99.9999,55392,14001,25.2762,false,3.5,Bet365,offered,matchWinner,draw,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,away_win,Ganador — Lyon,team,37.0885,95.2941,243,,,high,3,93.8006,0,93.8006,55392,16857,30.4322,false,3.7,Bet365,offered,matchWinner,away,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_goals_1h_over0_5,Total partido · 1ª Parte — Goles — Más de 0.5,team,80.9232,95.2756,242,181,74.7934,high,85,86.5385,84.7059,1.8326,54005,37647,69.7102,true,1.35,Bet365,offered,goals1H,Over_0_5|Over_0,true,
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_goals_1h_under0_5,Total partido · 1ª Parte — Goles — Menos de 0.5,team,19.0768,95.2756,242,61,25.2066,high,6,94.0656,66.6667,27.3989,54005,16358,30.2898,false,3.1,Bet365,offered,goals1H,Under_0_5|Under_1,false,probabilidad < 70%
2026-08-18,1622621,Fenerbahçe vs Lyon,UEFA Champions League,2026-08-18T14:00:00-05:00,total_goals_1h_over1_5,Total partido · 1ª Parte — Goles — Más de 1.5,team,46.9004,95.2756,242,98,40.4959,high,2,99.9999,50,49.9999,54005,18446,34.1561,false,2.6,Bet365,offered,goals1H,Over_1_5|Over_1,false,probabilidad < 70%
