date,fixture_id,match,league,kickoff,market_key,market,scope,probability_pct,reliability_pct,context_sample_n,context_hits,context_raw_hit_rate_pct,validation_band,validation_sample_n,validation_predicted_pct,validation_actual_pct,validation_gap_pp,all_results_sample_n,all_results_hits,all_results_actual_pct,platform_shown,exact_odd,bookmaker,quote_status,quote_field,quote_line_candidates,recommended_80,omission_reason
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under3_5,Total partido — Faltas — Menos de 3.5,team,0,93.75,180,0,0,high,0,,,,32027,124,0.3872,false,,,line_not_offered,fouls,Under_3_5|Under_4,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over4_5,Total partido — Faltas — Más de 4.5,team,100,93.75,180,180,100,elite95,225,99.89,98.6667,1.2233,32027,31889,99.5691,false,,,line_not_offered,fouls,Over_4_5|Over_4,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under4_5,Total partido — Faltas — Menos de 4.5,team,0,93.75,180,0,0,high,0,,,,32027,138,0.4309,false,,,line_not_offered,fouls,Under_4_5|Under_5,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over5_5,Total partido — Faltas — Más de 5.5,team,100,93.75,180,180,100,elite95,224,99.9005,98.2143,1.6863,32027,31875,99.5254,false,,,line_not_offered,fouls,Over_5_5|Over_5,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under5_5,Total partido — Faltas — Menos de 5.5,team,0,93.75,180,0,0,high,0,,,,32027,152,0.4746,false,,,line_not_offered,fouls,Under_5_5|Under_6,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over6_5,Total partido — Faltas — Más de 6.5,team,100,93.75,180,180,100,elite95,224,99.8887,97.7679,2.1208,32027,31861,99.4817,false,,,line_not_offered,fouls,Over_6_5|Over_6,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under6_5,Total partido — Faltas — Menos de 6.5,team,0,93.75,180,0,0,high,0,,,,32027,166,0.5183,false,,,line_not_offered,fouls,Under_6_5|Under_7,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over7_5,Total partido — Faltas — Más de 7.5,team,100,93.75,180,180,100,elite95,224,99.866,97.7679,2.0982,32027,31847,99.438,false,,,line_not_offered,fouls,Over_7_5|Over_7,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under7_5,Total partido — Faltas — Menos de 7.5,team,0,93.75,180,0,0,high,0,,,,32027,180,0.562,false,,,line_not_offered,fouls,Under_7_5|Under_8,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over8_5,Total partido — Faltas — Más de 8.5,team,100,93.75,180,180,100,elite95,222,99.782,98.1982,1.5838,32027,31810,99.3224,false,,,line_not_offered,fouls,Over_8_5|Over_8,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under8_5,Total partido — Faltas — Menos de 8.5,team,0,93.75,180,0,0,high,0,,,,32027,217,0.6776,false,,,line_not_offered,fouls,Under_8_5|Under_9,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over9_5,Total partido — Faltas — Más de 9.5,team,100,93.75,180,180,100,elite95,220,99.7302,98.1818,1.5483,32027,31758,99.1601,false,,,line_not_offered,fouls,Over_9_5|Over_9,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under9_5,Total partido — Faltas — Menos de 9.5,team,0,93.75,180,0,0,high,0,,,,32027,269,0.8399,false,,,line_not_offered,fouls,Under_9_5|Under_10,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over10_5,Total partido — Faltas — Más de 10.5,team,99.3788,93.75,180,178,98.8889,elite95,219,99.6329,98.1735,1.4594,32027,31680,98.9165,false,,,line_not_offered,fouls,Over_10_5|Over_10,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under10_5,Total partido — Faltas — Menos de 10.5,team,0.6212,93.75,180,2,1.1111,high,0,,,,32027,347,1.0835,false,,,line_not_offered,fouls,Under_10_5|Under_11,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over11_5,Total partido — Faltas — Más de 11.5,team,99.1362,93.75,180,177,98.3333,elite95,217,99.4186,96.7742,2.6445,32027,31534,98.4607,false,,,line_not_offered,fouls,Over_11_5|Over_11,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under11_5,Total partido — Faltas — Menos de 11.5,team,0.8638,93.75,180,3,1.6667,high,0,,,,32027,493,1.5393,false,,,line_not_offered,fouls,Under_11_5|Under_12,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over12_5,Total partido — Faltas — Más de 12.5,team,99.1362,93.75,180,177,98.3333,elite95,212,99.0491,95.7547,3.2944,32027,31347,97.8768,false,,,line_not_offered,fouls,Over_12_5|Over_12,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under12_5,Total partido — Faltas — Menos de 12.5,team,0.8638,93.75,180,3,1.6667,high,0,,,,32027,680,2.1232,false,,,line_not_offered,fouls,Under_12_5|Under_13,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over13_5,Total partido — Faltas — Más de 13.5,team,98.8256,93.75,180,176,97.7778,elite95,193,98.6062,96.3731,2.2332,32027,31031,96.8901,false,,,line_not_offered,fouls,Over_13_5|Over_13,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under13_5,Total partido — Faltas — Menos de 13.5,team,1.1744,93.75,180,4,2.2222,high,0,,,,32027,996,3.1099,false,,,line_not_offered,fouls,Under_13_5|Under_14,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over14_5,Total partido — Faltas — Más de 14.5,team,98.8256,93.75,180,176,97.7778,elite95,172,98.2643,95.9302,2.3341,32027,30575,95.4663,false,,,line_not_offered,fouls,Over_14_5|Over_14,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under14_5,Total partido — Faltas — Menos de 14.5,team,1.1744,93.75,180,4,2.2222,high,0,,,,32027,1452,4.5337,false,,,line_not_offered,fouls,Under_14_5|Under_15,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over15_5,Total partido — Faltas — Más de 15.5,team,97.4086,93.75,180,171,95,elite95,136,97.8237,94.8529,2.9707,32027,29891,93.3306,false,,,line_not_offered,fouls,Over_15_5|Over_15,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under15_5,Total partido — Faltas — Menos de 15.5,team,2.5914,93.75,180,9,5,high,0,,,,32027,2136,6.6694,false,,,line_not_offered,fouls,Under_15_5|Under_16,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over16_5,Total partido — Faltas — Más de 16.5,team,93.7906,93.75,180,167,92.7778,daily90,151,95.8695,92.053,3.8165,32027,29100,90.8608,false,,,line_not_offered,fouls,Over_16_5|Over_16,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under16_5,Total partido — Faltas — Menos de 16.5,team,6.2094,93.75,180,13,7.2222,high,0,,,,32027,2927,9.1392,false,,,line_not_offered,fouls,Under_16_5|Under_17,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over17_5,Total partido — Faltas — Más de 17.5,team,93.3054,93.75,180,165,91.6667,daily90,120,95.066,90,5.066,32027,27985,87.3794,false,,,line_not_offered,fouls,Over_17_5|Over_17,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under17_5,Total partido — Faltas — Menos de 17.5,team,6.6946,93.75,180,15,8.3333,high,0,,,,32027,4042,12.6206,false,,,line_not_offered,fouls,Under_17_5|Under_18,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over18_5,Total partido — Faltas — Más de 18.5,team,88.4894,93.75,180,159,88.3333,high,154,90.3849,83.1169,7.268,32027,26624,83.1299,false,,,line_not_offered,fouls,Over_18_5|Over_18,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under18_5,Total partido — Faltas — Menos de 18.5,team,11.5106,93.75,180,21,11.6667,high,0,,,,32027,5403,16.8701,false,,,line_not_offered,fouls,Under_18_5|Under_19,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over19_5,Total partido — Faltas — Más de 19.5,team,81.0494,93.75,180,153,85,high,121,89.1598,72.7273,16.4326,32027,25067,78.2683,false,,,line_not_offered,fouls,Over_19_5|Over_19,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under19_5,Total partido — Faltas — Menos de 19.5,team,18.9506,93.75,180,27,15,high,1,80.2605,100,19.7395,32027,6960,21.7317,false,,,line_not_offered,fouls,Under_19_5|Under_20,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over20_5,Total partido — Faltas — Más de 20.5,team,76.4071,93.75,180,145,80.5556,high,91,87.9619,72.5275,15.4344,32027,23248,72.5888,false,,,line_not_offered,fouls,Over_20_5|Over_20,false,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under20_5,Total partido — Faltas — Menos de 20.5,team,23.5929,93.75,180,35,19.4444,high,1,83.8954,100,16.1046,32027,8779,27.4112,false,,,line_not_offered,fouls,Under_20_5|Under_21,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over21_5,Total partido — Faltas — Más de 21.5,team,66.0356,93.75,180,128,71.1111,high,60,87.0419,73.3333,13.7085,32027,21286,66.4627,false,,,line_not_offered,fouls,Over_21_5|Over_21,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under21_5,Total partido — Faltas — Menos de 21.5,team,33.9644,93.75,180,52,28.8889,high,2,85.3493,100,14.6507,32027,10741,33.5373,false,,,line_not_offered,fouls,Under_21_5|Under_22,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over22_5,Total partido — Faltas — Más de 22.5,team,62.4737,93.75,180,114,63.3333,high,34,86.1631,73.5294,12.6337,32027,19192,59.9244,false,,,line_not_offered,fouls,Over_22_5|Over_22,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under22_5,Total partido — Faltas — Menos de 22.5,team,37.5263,93.75,180,66,36.6667,high,3,86.2805,66.6667,19.6138,32027,12835,40.0756,false,,,line_not_offered,fouls,Under_22_5|Under_23,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over23_5,Total partido — Faltas — Más de 23.5,team,55.6448,93.75,180,107,59.4444,high,22,85.0934,77.2727,7.8206,32027,17045,53.2207,false,,,line_not_offered,fouls,Over_23_5|Over_23,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under23_5,Total partido — Faltas — Menos de 23.5,team,44.3552,93.75,180,73,40.5556,high,12,83.5859,75,8.5859,32027,14982,46.7793,false,,,line_not_offered,fouls,Under_23_5|Under_24,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over24_5,Total partido — Faltas — Más de 24.5,team,49.2191,93.75,180,96,53.3333,high,7,85.1658,85.7143,0.5485,32027,14928,46.6107,false,,,line_not_offered,fouls,Over_24_5|Over_24,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under24_5,Total partido — Faltas — Menos de 24.5,team,50.7809,93.75,180,84,46.6667,high,24,84.591,75,9.591,32027,17099,53.3893,false,,,line_not_offered,fouls,Under_24_5|Under_25,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over25_5,Total partido — Faltas — Más de 25.5,team,39.2563,93.75,180,84,46.6667,high,6,82.5781,83.3333,0.7552,32027,12896,40.266,false,,,line_not_offered,fouls,Over_25_5|Over_25,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under25_5,Total partido — Faltas — Menos de 25.5,team,60.7437,93.75,180,96,53.3333,high,35,85.6343,80,5.6343,32027,19131,59.734,false,,,line_not_offered,fouls,Under_25_5|Under_26,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over26_5,Total partido — Faltas — Más de 26.5,team,36.6556,93.75,180,75,41.6667,high,1,81.6174,100,18.3826,32027,10986,34.3023,false,,,line_not_offered,fouls,Over_26_5|Over_26,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under26_5,Total partido — Faltas — Menos de 26.5,team,63.3444,93.75,180,105,58.3333,high,55,86.6231,78.1818,8.4413,32027,21041,65.6977,false,,,line_not_offered,fouls,Under_26_5|Under_27,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over27_5,Total partido — Faltas — Más de 27.5,team,29.7767,93.75,180,59,32.7778,high,1,80.8802,100,19.1198,32027,9267,28.935,false,,,line_not_offered,fouls,Over_27_5|Over_27,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under27_5,Total partido — Faltas — Menos de 27.5,team,70.2233,93.75,180,121,67.2222,high,87,87.2513,78.1609,9.0903,32027,22760,71.065,false,,,line_not_offered,fouls,Under_27_5|Under_28,false,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over28_5,Total partido — Faltas — Más de 28.5,team,27.5639,93.75,180,51,28.3333,high,0,,,,32027,7649,23.883,false,,,line_not_offered,fouls,Over_28_5|Over_28,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under28_5,Total partido — Faltas — Menos de 28.5,team,72.4361,93.75,180,129,71.6667,high,113,88.5281,78.7611,9.767,32027,24378,76.117,false,,,line_not_offered,fouls,Under_28_5|Under_29,false,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over29_5,Total partido — Faltas — Más de 29.5,team,23.9926,93.75,180,38,21.1111,high,0,,,,32027,6239,19.4804,false,,,line_not_offered,fouls,Over_29_5|Over_29,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under29_5,Total partido — Faltas — Menos de 29.5,team,76.0074,93.75,180,142,78.8889,high,129,89.742,86.0465,3.6955,32027,25788,80.5196,false,,,line_not_offered,fouls,Under_29_5|Under_30,false,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over30_5,Total partido — Faltas — Más de 30.5,team,23.1288,93.75,180,35,19.4444,high,0,,,,32027,5033,15.7149,false,,,line_not_offered,fouls,Over_30_5|Over_30,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under30_5,Total partido — Faltas — Menos de 30.5,team,76.8712,93.75,180,145,80.5556,high,140,90.2323,90,0.2323,32027,26994,84.2851,false,,,line_not_offered,fouls,Under_30_5|Under_31,false,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over31_5,Total partido — Faltas — Más de 31.5,team,18.946,93.75,180,29,16.1111,high,0,,,,32027,3973,12.4052,false,,,line_not_offered,fouls,Over_31_5|Over_31,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under31_5,Total partido — Faltas — Menos de 31.5,team,81.054,93.75,180,151,83.8889,high,145,90.696,89.6552,1.0409,32027,28054,87.5948,false,,,line_not_offered,fouls,Under_31_5|Under_32,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over32_5,Total partido — Faltas — Más de 32.5,team,13.674,93.75,180,22,12.2222,high,0,,,,32027,3104,9.6918,false,,,line_not_offered,fouls,Over_32_5|Over_32,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under32_5,Total partido — Faltas — Menos de 32.5,team,86.326,93.75,180,158,87.7778,high,130,91.1313,92.3077,1.1764,32027,28923,90.3082,false,,,line_not_offered,fouls,Under_32_5|Under_33,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over33_5,Total partido — Faltas — Más de 33.5,team,12.5676,93.75,180,18,10,high,0,,,,32027,2382,7.4375,false,,,line_not_offered,fouls,Over_33_5|Over_33,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under33_5,Total partido — Faltas — Menos de 33.5,team,87.4324,93.75,180,162,90,high,108,91.7261,93.5185,1.7924,32027,29645,92.5625,false,,,line_not_offered,fouls,Under_33_5|Under_34,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_over34_5,Total partido — Faltas — Más de 34.5,team,5.974,93.75,180,12,6.6667,high,0,,,,32027,1774,5.5391,false,,,line_not_offered,fouls,Over_34_5|Over_34,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,total_fouls_under34_5,Total partido — Faltas — Menos de 34.5,team,94.026,93.75,180,168,93.3333,daily90,60,94.2916,93.3333,0.9582,32027,30253,94.4609,false,,,line_not_offered,fouls,Under_34_5|Under_35,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_fouls_over0_5,Sao Paulo — Faltas cometidas — Más de 0.5,team,100,93.75,180,180,100,elite95,226,99.8995,99.115,0.7844,32027,31965,99.8064,false,,,line_not_offered,homeFouls,Over_0_5|Over_0,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_fouls_under0_5,Sao Paulo — Faltas cometidas — Menos de 0.5,team,0,93.75,180,0,0,high,0,,,,32027,62,0.1936,false,,,line_not_offered,homeFouls,Under_0_5|Under_1,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_fouls_over1_5,Sao Paulo — Faltas cometidas — Más de 1.5,team,100,93.75,180,180,100,elite95,226,99.8583,98.2301,1.6282,32027,31914,99.6472,false,,,line_not_offered,homeFouls,Over_1_5|Over_1,true,línea exacta no entregada por bet365/bwin
